"id","cislo","nazev","obec","km","ha","typ","region"
"1413","461 314","ROKYTNÁ 1M","Moravský Krumlov","","1,7","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1414","461 121","ROKYTNÁ 2","Moravský Krumlov","7,7","5,4","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1415","461 122","ROKYTNÁ 3","Rouchovany","13,8","6,9","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1416","461 123","ROKYTNÁ 3A","Rouchovany","","34,7","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57677","461 124","ROKYTNÁ 4","Jaroměřice nad Rokytnou","38,0","19,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1417","461 125","ROKYTNÁ 5","Jaroměřice nad Rokytnou","","5,6","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57678","461 307","ROKYTNÁ 5M","Jaroměřice nad Rokytnou","","0,8","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57679","461 126","ROKYTNÁ 6","Třebíč","11,0","4,9","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1418","461 227","ROKYTNÁ 6A","Jaroměřice nad Rokytnou","","0,2","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1419","461 192","ROM®E 3A","Konice","","7,99","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1420","461 207","ROM®E 3C","Konice","","3,11","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1452","461 214","ROM®E 3D","Konice","","0,68","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1421","461 127","ROSTĚNICKÝ POTOK 1","Vyąkov","9,0","17,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1422","461 128","RUSAVA 2","Holeąov","","2,5","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1423","461 178","RUSAVA 2A","Bystřice pod Hostýnem","","4,7","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"8340","461 077","RUSAVA 2B","Holeąov","","2,65","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1424","461 129","SÁZAVA 17","®ďár nad Sázavou","6,0","5,9","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57680","461 130","SÁZAVA 18","®ďár nad Sázavou","","7,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1425","461 131","SÁZAVA 19","®ďár nad Sázavou","3,0","55,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57681","461 133","STAŘEČSKÝ POTOK 1","Třebíč","19,0","7,10","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1426","461 175","STAŘEČSKÝ POTOK 1A","Rudíkov","","1,95","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1427","461 321","STAŘEČSKÝ POTOK 1B","Rudíkov","","3,10","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1428","461 134","SVITAVA 1","Brno 3","16,0","29,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1429","461 237","SVITAVA 3A","Blansko","","0,20","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1430","461 189","SVITAVA 5A","Letovice","","4,7","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1431","461 135","SVRATKA 1","Vranovice","10,6","26,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1441","461 319","SVRATKA 11M","Vír","","1,2","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1443","461 144","SVRATKA 14A","Svratka","","10,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1444","461 312","SVRATKA 14M","Svratka","","1,5","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1432","461 136","Svratka 1A","MO Vranovice","","5","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1433","461 300","SVRATKA 1M","Vranovice","","1,8","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1434","461 137","SVRATKA 2","Brno 5","13,0","30,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1435","461 213","SVRATKA 2B","Brno 5","","2,1","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1436","461 139","SVRATKA 3","Brno 1","21,0","53,7","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1437","461 140","SVRATKA 4","Brno 2","6,0","27,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1438","461 141","SVRATKA 5","Brno 2","10,0","220,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1439","461 142","SVRATKA 6","Veverská Bítýąka","9,0","27,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1440","461 132","SVRATKA 7-8A","Tiąnov","","2,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1445","461 172","©ČÁVNICE 2A","Sehradice","","1,5","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57682","461 148","©VÁBOVSKÝ POTOK 1","Batelov","2,0","8,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1447","461 150","TŘE©«SKÝ POTOK 1","Třeą»","28,5","10,53","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57685","461 238","TŘE©«SKÝ POTOK 1A","Třeą»","28,5","10,53","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57683","461 149","TRKMANKA 1","Podivín","4,3","1,6","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57684","461 181","TRKMANKA 2","Velké Bílovice","36,7","1,9","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1448","461 215","VALCHA 1","Třeą»","","2,8","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1449","461 216","VALCHA 2","Třeą»","","5,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1450","461 151","VALOVÁ 2","Prostějov","16,0","7,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57686","461 228","VÁPOVKA 2","Telč","28,6","6,4","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57687","461 152","VELIČKA 1","Stráľnice","20,0","5,45","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1451","461 301","VELIČKA 1M","Stráľnice","","0,8","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1453","461 183","VELIČKA 2","Veselí nad Moravou","6,4","1,75","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57688","461 203","VÍCEMILICE 1","Slavkov","","6,25","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1454","461 235","VITČICKÝ RYBNÍK","Němčice nad Hanou","","3,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1455","461 164","VLÁRA 1","Slavičín","19,4","8,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1456","461 153","VLÁRA 1A","Slavičín","","5,2","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1457","461 163","VRACOV 1","Vracov","","15,2","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1458","461 401","ZÁRUBICE","Hrotovice","","5,1","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1459","461 187","®ĎÁRNÁ 1","Boskovice","12,0","9,02","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1460","461 154","®ELETAVKA 1","Police","14,0","6,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57689","461 155","®ELETAVKA 1A","Police","","1,2","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57690","461 156","®ELETAVKA 2","Jemnice","26,0","8,0","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57691","461 157","®ELETAVKA 2A","Jemnice","","20,4","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1461","461 182","®ELETAVKA 2B","®eletava","","4,3","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57692","461 400","®ELETAVKA 2C","Jemnice","","7,9","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57693","461 402","®ELETAVKA 2D","Jemnice","","7,9","kaprové","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"11421","421503","TRNAVA - ÚDOLNÍ NÁDR® TRNÁVKA","Rada ČRS","10","83","kaprové","Rada ĂšS"
"2275","441501","VESLAŘSKÝ KANÁL RAČICE","Rada ČRS","","50","kaprové","Rada ĂšS"
"8384","481501","VLTAVA 16 - 19, ÚDOLNÍ NÁDR® ORLÍK","Rada ČRS","55","2300","kaprové","Rada ĂšS"
"2496","403001","BOJOVSKÝ POTOK 1","Územní svaz města Prahy","10","2","pstruhovĂ©","Praha"
"2497","403002","KOCÁBA 1","Územní svaz města Prahy","20","7","pstruhovĂ©","Praha"
"2498","403003","KOCÁBA 2","Územní svaz města Prahy","10","3","pstruhovĂ©","Praha"
"2499","403005","PITKOVICKÝ POTOK 1","Územní svaz města Prahy","20","3","pstruhovĂ©","Praha"
"2500","403006","RADOTÍNSKÝ POTOK 1","Územní svaz města Prahy","10","2","pstruhovĂ©","Praha"
"2501","403014","SÁZAVA 11 P","Územní svaz města Prahy","4","9","pstruhovĂ©","Praha"
"2502","403015","SÁZAVA 12 P","Územní svaz města Prahy","2","6","pstruhovĂ©","Praha"
"2503","403016","SÁZAVKA 1 P","Územní svaz města Prahy","7","3","pstruhovĂ©","Praha"
"2504","403007","SVINAŘSKÝ POTOK 1","Územní svaz města Prahy","16","2","pstruhovĂ©","Praha"
"2505","403008","ÚNĚTICKÝ POTOK","Územní svaz města Prahy","7","2","pstruhovĂ©","Praha"
"2506","403009","VLKÁNČICKÝ POTOK 1","Územní svaz města Prahy","12","2","pstruhovĂ©","Praha"
"2508","403011","VÝMOLA 2","Územní svaz města Prahy","10","2","pstruhovĂ©","Praha"
"2509","403012","ZÁHOŘANSKÝ POTOK 1","Územní svaz města Prahy","12","3","pstruhovĂ©","Praha"
"2512","413001","BĚLÁ 1 (BĚLSKÝ POTOK)","Bělá pod Bezdězem","6","2","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2510","413045","BEROUNKA 4 P","Středočeský územní svaz","19","3","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2511","413010","BEROUNKA 6 P","Rakovník","34","3","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2513","413028","BLA®EJOVICKÝ POTOK 1","Středočeský územní svaz","11","1","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"8386","413998","BO®KOV","Středočeský územní svaz","","2","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2514","413002","BRZINA 1","Sedlčany","30","7","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2515","413003","ČÁSLAVKA 1","Čáslav","7","1","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2550","413004","DOUBRAVA 3 P (HOSTAČOVKA)","®leby","12","5","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2516","413005","HODKOVSKÝ POTOK 1","Zruč nad Sázavou","12","3","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2519","413007","JANOVICKÝ POTOK 1","Týnec nad Sázavou","20","4","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2520","413008","JANOVICKÝ POTOK 2","Beneąov","10","2","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2521","413009","JAVORNICE 1","Středočeský územní svaz","20","5","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2522","413300","JAVORNICE 3","Středočeský územní svaz","12","2","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2523","413011","JIZERA 3 STRENICKÝ POTOK","Mladá Boleslav","9","4","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2524","413012","KAČÁK 1","Loděnice","16","5","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2525","413013","KAČÁK 2","Kladno","12","4","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2526","413014","KLEJNARKA 2","Čáslav","16","5","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2527","413015","KO©ÁTECKÝ POTOK 1","Přívory","22","6","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2528","413016","LABE 17 P","Kostelec nad Labem","3","1","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2529","413049","LITAVKA 2 P","Hořovice","14","7","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2530","413040","LITAVKA 3","Příbram","44","12","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2532","413018","MASTNÍK 2","Sedlčany","15","7","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2534","413019","MASTNÍK 4","Středočeský územní svaz","13","2","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"57490","413017","MLYNAŘICE 2","Středočeský územní svaz","13","1","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"43787","413995","MLYNAŘICE 3 - DVORCE","Středočeský územní svaz","","1","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2535","413020","MOHELKA 1","Mnichovo Hradiątě","8","3","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2536","413021","OSTROVSKÝ POTOK 1","Zruč nad Sázavou","20","4","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2531","413041","PŘÍTOKY VLTAVY 15 - ÚDOLNÍ NÁDR® KAMÝK","Příbram","23","3","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2537","413022","P©OVKA 1","Mělník","13","19","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2538","413023","RAKOVNICKÝ POTOK 1 P (RYZAVÁ)","Křivoklát","9","1","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2539","413024","RAKOVNICKÝ POTOK 2","Rakovník","12","4","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2540","413025","SÁZAVA 3 P A","Beneąov","61","8","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2541","413039","SÁZAVA 3 P B","Mnichovice","8","1","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2542","413026","SÁZAVA 6 (KŘE©ICKÝ POTOK)","Český ©ternberk","18","5","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"43789","413027","Sázava 7 P","Kácov","18","4","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2543","413044","SKALICE 5 P","Roľmitál pod Třemąínem","9","3","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2544","413029","STROUPINSKÝ POTOK 1","Zdice","12","2","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2545","413031","©EMBERA 1","Středočeský územní svaz","23","3","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2546","413032","©TĚPÁNOVSKÝ POTOK 1","Soutice","20","3","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2548","413043","VLKAVA 3","Středočeský územní svaz","46","2","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2549","413034","ZÁBRDKA 1","Mnichovo Hradiątě","13","3","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2547","413035","ZÁHOŘANSKÝ POTOK 1","Středočeský územní svaz","9","1","pstruhovĂ©","StĹ™edoÄŤeskĂ˝"
"2553","423002","BĚLÁ 1 P","Pelhřimov","12","3","pstruhovĂ©","JihoÄŤeskĂ˝"
"2552","423001","BEZDREVSKÝ POTOK 3","Netolice","14","2","pstruhovĂ©","JihoÄŤeskĂ˝"
"57507","423004","BLANICE VODŇANSKÁ 5","Husinec","4","3","pstruhovĂ©","JihoÄŤeskĂ˝"
"2554","423006","BLANICE VODŇANSKÁ 7","Husinec","20","12","pstruhovĂ©","JihoÄŤeskĂ˝"
"2556","423008","BOLÍKOVSKÝ POTOK 1 P","Dačice","8","2","pstruhovĂ©","JihoÄŤeskĂ˝"
"2557","423066","BOLÍKOVSKÝ POTOK 2 P","","","","pstruhovĂ©","JihoÄŤeskĂ˝"
"2555","423007","BRLO®SKÝ POTOK 1","Křemľe","22","10","pstruhovĂ©","JihoÄŤeskĂ˝"
"2565","423024","CHOTOVINSKÝ POTOK 1","Klouľovice","15","4","pstruhovĂ©","JihoÄŤeskĂ˝"
"2566","423017","CHVAL©INSKÝ POTOK 1","Český Krumlov","25","6","pstruhovĂ©","JihoÄŤeskĂ˝"
"2558","423009","ČERNÁ 1","České Budějovice 2","21","6","pstruhovĂ©","JihoÄŤeskĂ˝"
"2559","423010","ČERNÁ 2","České Budějovice 2","","4","pstruhovĂ©","JihoÄŤeskĂ˝"
"57512","423502","ČERNÁ 3","České Budějovice 2","2","1","pstruhovĂ©","JihoÄŤeskĂ˝"
"2560","423012","ČERNOVICKÝ POTOK 3","Kamenice nad Lipou","21","7","pstruhovĂ©","JihoÄŤeskĂ˝"
"2562","423016","DRAČICE 1","Nová Bystřice","18","5","pstruhovĂ©","JihoÄŤeskĂ˝"
"2563","423014","HAMERSKÝ POTOK 1 P","Jindřichův Hradec","10","6","pstruhovĂ©","JihoÄŤeskĂ˝"
"2564","423015","HEJLOVKA 1 P","Pelhřimov","21","6","pstruhovĂ©","JihoÄŤeskĂ˝"
"11423","423018","JÍLECKÝ POTOK 1","České Budějovice 1","13","3","pstruhovĂ©","JihoÄŤeskĂ˝"
"2568","423021","KAMENIČKA 2 P","Kamenice nad Lipou","9","2","pstruhovĂ©","JihoÄŤeskĂ˝"
"2567","423019","KÁJOVSKÝ POTOK 1","Český Krumlov","19","4","pstruhovĂ©","JihoÄŤeskĂ˝"
"2569","423061","KO©ÍNSKÝ POTOK","Tábor","6","2","pstruhovĂ©","JihoÄŤeskĂ˝"
"2570","423025","LOMNICE 2 P","Blatná","20","3","pstruhovĂ©","JihoÄŤeskĂ˝"
"2571","423054","LU®NICE 12","České Velenice","2","2","pstruhovĂ©","JihoÄŤeskĂ˝"
"2572","423027","MAL©E 3 P","Veleąín","3","3","pstruhovĂ©","JihoÄŤeskĂ˝"
"2573","423028","MAL©E 4 P","Kaplice","12","9","pstruhovĂ©","JihoÄŤeskĂ˝"
"2574","423031","MAL©E 5 P","Kaplice","20","10","pstruhovĂ©","JihoÄŤeskĂ˝"
"8387","423022","MAL©E 7 P","Veleąín","","2","pstruhovĂ©","JihoÄŤeskĂ˝"
"2576","423029","MARTINICKÝ POTOK 1 P","Humpolec","15","5","pstruhovĂ©","JihoÄŤeskĂ˝"
"2577","423030","MARTINICKÝ POTOK 2 P","Těchobuz","10","2","pstruhovĂ©","JihoÄŤeskĂ˝"
"2578","423032","NE®ÁRKA 5","Jindřichův Hradec","7","2","pstruhovĂ©","JihoÄŤeskĂ˝"
"2579","423033","NOVOSEDELSKÝ POTOK 1","Strakonice","17","1","pstruhovĂ©","JihoÄŤeskĂ˝"
"57509","423034","PEKLOVSKÝ POTOK","Volyně","10","2","pstruhovĂ©","JihoÄŤeskĂ˝"
"57511","423500","POHOŘSKÝ POTOK 1","Kaplice","22","5","pstruhovĂ©","JihoÄŤeskĂ˝"
"57508","423005","PSTRUHOVEC","Jindřichův Hradec","9","2","pstruhovĂ©","JihoÄŤeskĂ˝"
"2580","423056","SMUTNÁ 2 P","Sepekov","12","4","pstruhovĂ©","JihoÄŤeskĂ˝"
"2581","423035","SPŮTKA 1","Vimperk","13","6","pstruhovĂ©","JihoÄŤeskĂ˝"
"2582","423036","STROPNICE 3 P","Nové Hrady","19","6","pstruhovĂ©","JihoÄŤeskĂ˝"
"2583","423037","SVINENSKÝ POTOK 1","Trhové Sviny","33","9","pstruhovĂ©","JihoÄŤeskĂ˝"
"2584","423038","TRNÁVKA 1 P","®eliv","10","3","pstruhovĂ©","JihoÄŤeskĂ˝"
"57510","423065","Trnávka 2 P","","","","pstruhovĂ©","JihoÄŤeskĂ˝"
"2585","423023","TUROVECKÝ POTOK 1 P","Klouľovice","16","6","pstruhovĂ©","JihoÄŤeskĂ˝"
"2586","423053","VÁPOVKA 1 P","Dačice","10","5","pstruhovĂ©","JihoÄŤeskĂ˝"
"2588","423055","VLTAVA 25","Jihočeský ÚS","19","57","pstruhovĂ©","JihoÄŤeskĂ˝"
"2589","423040","VLTAVA 27","Český Krumlov","15","40","pstruhovĂ©","JihoÄŤeskĂ˝"
"2590","423041","VLTAVA 28","Vyąąí Brod","10","29","pstruhovĂ©","JihoÄŤeskĂ˝"
"2591","423059","VLTAVA 29 P","Loučovice","7","6","pstruhovĂ©","JihoÄŤeskĂ˝"
"2592","423042","VLTAVA 33 P","Volary","12","14","pstruhovĂ©","JihoÄŤeskĂ˝"
"2593","423043","VLTAVA 34 P","Lenora","15","13","pstruhovĂ©","JihoÄŤeskĂ˝"
"2594","423047","VOLYŇKA 1","Strakonice","8","12","pstruhovĂ©","JihoÄŤeskĂ˝"
"2595","423048","VOLYŇKA 2 P","Volyně","15","17","pstruhovĂ©","JihoÄŤeskĂ˝"
"2596","423049","VOLYŇKA 3 P","Vimperk","15","4","pstruhovĂ©","JihoÄŤeskĂ˝"
"2597","423050","®ELIVKA 7 (JANKOVSKÝ POTOK)","Humpolec","14","4","pstruhovĂ©","JihoÄŤeskĂ˝"
"2599","423052","®IROVNIČKA 1","Jindřichův Hradec","10","8","pstruhovĂ©","JihoÄŤeskĂ˝"
"2600","433001","ANDĚLICE 1","Kdyně","8","1","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2601","433002","BRADAVA 1","©»áhlavy","28","5","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2602","433003","BRADLAVA 1","Plánice","8","2","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2603","433004","BYSTŘICE 1","Ostrov","23","10","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2610","433011","CHODOVSKÝ POTOK 3","Boľičany","","22","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2611","433012","CHODSKÁ ÚHLAVA 1","Nýrsko","10","5","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"57434","05433079","ČERNÁ","Ostrov","21","31","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2604","433006","ČERNÝ POTOK 1","Poběľovice","19","2","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2605","433007","ČISTÁ (POTOK) 1","Loket nad Ohří","20","3","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2607","433009","DRNOVÝ POTOK 1","Klatovy","20","3","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2608","433010","HAMERSKÝ POTOK 1","Planá","12","5","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2609","433076","HOŘIMA 1","Stod","12","2","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2612","433013","JELENKA 1","Klatovy","12","1","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2613","433072","KATEŘINSKÝ POTOK 1","Tachov","20","10","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2614","433014","KLABAVKA 2","Rokycany","10","6","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2615","433015","KOSOVÝ POTOK 1","Planá","13","7","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2616","433016","KOSOVÝ POTOK 2","Mariánské Lázně","23","10","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2617","433017","KOUBA POTOK 1","Kdyně","11","3","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2618","433018","KOZÍ POTOK 1 A","Aą","10","2","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2619","433019","KRALOVICKÝ POTOK 1","Plasy","20","3","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2620","433020","KRAPICKÝ (SLATINSKÝ) POTOK 1","Cheb","15","2","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2621","433021","KYN®VARTSKÝ (LIPOLTOVSKÝ) POTOK 1","Cheb","22","4","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2622","433022","LIBAVA VELKÁ 1","Kynąperk nad Ohří","8","1","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2623","433023","LIBOCKÝ POTOK 1","Kraslice","9","3","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2624","433024","LIBOCKÝ POTOK 2","Kraslice","3","1","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2625","433025","LIBOCKÝ POTOK 3","Kraslice","13","2","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2626","433077","LOBEZSKÝ POTOK 1","Sokolov","23","5","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"11425","233004","LOMNICKÝ POTOK 1","České rybářství s.r.o.","3","1","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2627","433026","MANĚTÍNSKÝ POTOK 1","Manětín","14","4","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2628","433074","M®E 5 B","Stříbro","6","21","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2629","433027","M®E 6","Planá","16","16","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2630","433028","M®E 8","Tachov","17","6","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"57426","04233002","M®E 8 A JALOVÝ DVŮR (Branka)","Klatovské rybářství a.s.","","8","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2631","433029","NEMANICKÝ POTOK 1","Poběľovice","15","2","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2632","433030","ODRAVA 1","Kynąperk nad Ohří","5","2","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2633","433068","OHŘE 12 P","Ostrov","9","23","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2634","433031","OTAVA 5","Horaľďovice","5","8","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2635","433032","OTAVA 7","Suąice 1","14","17","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2636","433034","OTAVA 8","Suąice 2","9","7","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2637","433901","OTAVA 8 A","Suąice 1","4","2","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2638","433073","PADR«SKÝ POTOK 2","Straąice","4","5","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2639","433069","PLESENSKÝ POTOK 1","Cheb","25","5","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2640","433035","POLEŇKA 1","Klatovy","15","3","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2641","433036","RADBUZA 8","Bělá nad Radbuzou","27","5","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
